"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26"
"52","BRD","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","162","914"
"53","BRO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","355"
"54","BRW","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"55","BTM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1377","1461","1337","797","819","708","691","815","686","704","750"
"56","BTR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0"
"57","BTV","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","473","949","368","116","0","0","0","0","0"
"58","BUF","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","61","0","0","604","300","29","44","1","2","0"
"59","BUR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1836","2445","3928","3767","3796","3728","3831","3925","4599","5638","5111"
"60","BWI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","604","699","0","0","0","0","65"
"61","BZN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2382","3198","3643","3330","4278","3276","3091","3867","2981","2802","2830"
"62","CAE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"63","CAK","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","356","579","527","275","466","297","856","596","8","0"
"64","CCR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"65","CDC","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1070","758","1001","359","0","668","625","627","666","648","624"
"66","CDV","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"67","CEC","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1203","1019","1001","1009","1055","1063","1036","1023","1001","1010","990"
"68","CHA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"69","CHO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70","CHS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","358","1253","852","379","197","100","19","217","173"
"71","CIC","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1092","1086","1062","1275","1374","1392","1397","1400","1400","1287","1091"
"72","CID","0","0","0","0","0","0","0","0","0","0","0","0","0","0","430","700","1459","2158","2579","1774","1268","1716","1344","1262","896"
"73","CIU","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"74","CKB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"75","CLD","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2139","2129","2088","2233","2324","2259","2190","1750","2228","2370","2602"
"76","CLE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","74","1736","2060","1369","1761","1881","1898","1859","3376","3198"
"77","CLL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","355","1861","595","0","0","0","0","0","0","0","0"
"78","CLT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","209","179","0","1","584","492","311"
"79","CMH","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","662","295","1145","1863","1071","689","638","1004","263"
"80","CMI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"81","CMX","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","611","732","735","795"
"82","COD","0","0","0","0","0","0","0","0","0","0","0","0","0","0","839","985","962","963","965","821","804","1171","1083","920","835"
"83","COS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3914","5983","7437","6519","7781","7455","6525","8401","9521","8192","6142"
"84","COU","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"85","CPR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2121","3255","3542","3215","2458","1606","1014","1818","2047","2213","2354"
"86","CRP","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"87","CRW","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","243","339","729","727","711","689","712","19","0","0"
"88","CSG","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"89","CVG","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1125","923","2074","2299","3501","2477","2457","3069","1977"
"90","CWA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","182","1048","507","753","1105","1638","564","107","6"
"91","CYS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0"
"92","DAB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","124","2","0","0","0","0","0","0","0","0","0"
"93","DAL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","880","1282","811"
"94","DAY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","58","989","997","1503","1201","565","958","899","1162","300"
"95","DBQ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"96","DCA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","242","233","109"
"97","DEN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22683","30089","43045","49801","50068","48690","52357","72315","58035","50792","49625"
"98","DET","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"99","DFW","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18970","7470","478","659","1724","2346","2388","2904","4088","4982","5300"
"100","DHN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","0","0","0"
"101","DIK","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","403"
"102","DLG","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"103","DLH","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","1110","1268","2137","2139"
"104","DRO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1460","457","548","1068","1548","1709","952","2529","1783","1391","967"
"105","DRT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106","DSM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","177","219","941","1461","1456","2243","2016","1985","2022","1144","1101"
"107","DTW","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","255","910","789","652","528","1285","783","3309","3274"
"108","DUT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109","EAU","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","873","805","729","729"
"110","ECP","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111","EFD","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112","EGE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","808","995","548","45"
"113","EKO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3007","2697","1981","1724","1819","1580","1419","1411","1359","1001","1075"
"114","ELM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"115","ELP","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1390","1167","2254","1660","1502","1179","1875","2616","1939","3316","3228"
"116","ERI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"117","ESC","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","262","0"
"118","EUG","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3931","5442","5680","5318","5475","4004","5059","4969","5074","5221","5240"
"119","EVV","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54","0","0","0"
"120","EWN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"121","EWR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","587","1276","772","0","0","0","6"
"122","EYW","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"123","FAI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"124","FAR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","797","1428","1743","2925","3136","2688","2893","3161","2250","2120","2764"
"125","FAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10211","10140","10149","8941","8958","8134","7674","7748","7294","7847","9603"
"126","FAY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"127","FCA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","288","2566","2719","1579","2399","2527","1981","2068","1914","1844","1898"
"128","FLG","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1088","1846"
"129","FLL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","77","0","0","0","0","0","0"
"130","FLO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"131","FMN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0"
"132","FNT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","943","784","0","0","591","56"
"133","FOE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"134","FSD","0","0","0","0","0","0","0","0","0","0","0","0","0","0","598","2010","2136","3025","2796","2038","1859","2132","780","1626","1685"
"135","FSM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"136","FWA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","887","756","955","661","628","813","1159","1066","1082","1028"
"137","GCC","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","351","822","1457","1458","1733","1562"
"138","GCK","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"139","GCN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"140","GEG","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2837","3735","3112","2882","2931","2233","3027","3654","2102","1781","1242"
"141","GFK","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","537","1056","1842","1796"
"142","GGG","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"143","GJT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3881","3633","3973","2602","2507","2163","1896","3187","2535","2875","2598"
"144","GLH","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"145","GNV","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"146","GPT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"147","GRB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","362","1435","1093","1841","1462","589","542","885","517"
"148","GRI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"149","GRK","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","552","371","0","0","0","0","0","0","0","0"
"150","GRR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","175","156","566","899","1799","1154","595","714","514","850"
"151","GSO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","712","362","0","0","63","15","77","0","0","0","0"
"152","GSP","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","500","302","349","90","0","0","0"
"153","GST","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"154","GTF","0","0","0","0","0","0","0","0","0","0","0","0","0","0","768","2525","3036","2350","1965","1944","1824","1898","1887","1811","2064"
"155","GTR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"156","GUC","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","196","357","413","558","154","30"
"157","GUM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"158","HDN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","165","714","1487","1012","951","1175","953","280"
"159","HHH","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"160","HIB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","289","638"
"161","HKY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"162","HLN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","549","1061","2316","1641","1439","1621","1822","1644","1651","1532","1414"
"163","HNL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"164","HOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"165","HOU","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","742","85","379","44","0","0","0"
"166","HPN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","705","1416","1337","1261","1404","1192","581"
"167","HRL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","269"
"168","HSV","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","321","800","780","695","415","26","0"
"169","HTS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"170","HVN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"171","IAD","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","28","682","1780","1669","1958"
"172","IAH","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4071","11115","4774","877","1976","2510","2879","1658","16061","18867","18702"
"173","ICT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1206","1326","1914","2449","1872","1991","2285","2049","1555","1499","1268"
"174","IDA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3317","3197","3155","2752","3023","2446","2826","2722","3035","3095","2872"
"175","ILE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","674","1187","0","0","0","0","0","0","0","0","0"
"176","ILG","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"177","ILM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"178","IMT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","161","680"
"179","IND","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","277","886","153","568","1606","1372","1721","1207","1091","722"
"180","INL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","157","658"
"181","IPL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","744","716","730","1180","1300","989","692","729","721","727","231"
"182","ISN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","92","1042"
"183","ISO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"184","ISP","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"185","ITH","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"186","ITO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"187","IYK","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1074","1054","1042","1002","981","958","952","1008","938","705","552"
"188","JAC","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2387","2013","1453","783","1163","1296","1369","1367","1394","1351","1242"
"189","JAN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","402","1","0","0","0","58","251","0","0","0","0"
"190","JAX","0","0","0","0","0","0","0","0","0","0","0","0","0","0","199","0","186","405","228","0","0","0","0","0","0"
"191","JFK","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"192","JLN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"193","JNU","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"194","KOA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"195","KSM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"196","KTN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"197","LAN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","509","401","960","743","741","443","529","379","226","65"
"198","LAR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","114","729"
"199","LAS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2339","2133","2377","2858","3394","3022","3159","5323","6653","8059","5551"
"200","LAW","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201","LAX","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48446","46911","50643","50206","49752","42972","39190","44744","50023","52242","62443"
"202","LBB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"203","LCH","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"204","LEX","0","0","0","0","0","0","0","0","0","0","0","0","0","0","130","618","657","1431","1435","1426","1284","788","356","144","47"
"205","LFT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"206","LGA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","0","82","0","26"
"207","LGB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1018","1333","1752","1738","1753","2424","2449","2665"
"208","LIH","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"209","LIT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","221","1","0","0","343","137","1593","1770","345","249","652"
"210","LMT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","511","1456","1365","1093","824","730"
"211","LNK","0","0","0","0","0","0","0","0","0","0","0","0","0","0","812","1357","2044","2373","2522","2611","2513","2051","1010","1138","1264"
"212","LNY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"213","LRD","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"214","LSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","381","669","813","373"
"215","LWB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"216","LWS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","669","725","706","652","614","750","673","665","665"
"217","LYH","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"218","MAF","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","730","1234","1518","1572"
"219","MAZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"220","MBS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","721","987","861","667","613","399","1069","1079","1152","1121"
"221","MCI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2094","1874","794","1611","3822","2667","1468","1680","2835","3185","2743"
"222","MCN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"223","MCO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22"
"224","MDT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","67","0","0","0","0","1","0","0","0","0"
"225","MDW","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","130"
"226","MEI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"227","MEM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1736","2243","1431","2104","3139","2183","2167","2178","2033","3599","3160"
"228","MFE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","442"
